Timestamp,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_cpu_cfs_throttled_seconds_total,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_memory_failures_total,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_memory_cache,container_network_receive_bytes_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_packets_total,container_processes,container_sockets,container_threads,container_file_descriptors,container_last_seen
2026-07-16 05:31:35.403006,0.0,0.0,0.0,12.57813,18.736942,6.158812,1008710.0,248938496.0,503463936.0,479760384.0,89694208.0,8547868.0,71152.0,14152088.0,44423.0,0.0,0.0,0.0,0.0,1784179895.0
2026-07-16 05:31:36.481029,0.0,0.0,0.0,12.57813,18.736942,6.158812,1008710.0,248938496.0,503463936.0,479760384.0,89694208.0,8547868.0,71152.0,14152088.0,44423.0,0.0,0.0,0.0,0.0,1784179896.0
2026-07-16 05:31:37.541682,0.0,0.0,0.0,12.591164,18.749976,6.158812,1010544.0,251510784.0,506138624.0,482402304.0,89726976.0,8590650.0,71381.0,14166024.0,44455.0,0.0,0.0,0.0,0.0,1784179897.0
2026-07-16 05:31:38.614480,0.0,0.0,0.0,12.601223,18.760036,6.158812,1012096.0,253706240.0,508420096.0,484659200.0,89751552.0,8628894.0,71506.0,14178934.0,44500.0,0.0,0.0,0.0,0.0,1784179898.0
2026-07-16 05:31:39.681127,0.0,0.0,0.0,12.601223,18.760036,6.158812,1012096.0,253706240.0,508420096.0,484659200.0,89751552.0,8628894.0,71506.0,14178934.0,44500.0,0.0,0.0,0.0,0.0,1784179899.0
2026-07-16 05:31:40.753273,0.0,0.0,0.0,12.602197,18.761009,6.158812,1012096.0,253706240.0,508420096.0,484659200.0,89751552.0,8658676.0,71687.0,14178934.0,44500.0,0.0,0.0,0.0,0.0,1784179900.0
2026-07-16 05:31:41.825235,0.0,0.0,0.0,12.603125,18.761938,6.158812,1012096.0,253706240.0,508420096.0,484659200.0,89751552.0,8667274.0,71712.0,14178934.0,44500.0,0.0,0.0,0.0,0.0,1784179901.0
2026-07-16 05:31:42.895328,0.0,0.0,0.0,12.603125,18.761938,6.158812,1012096.0,253706240.0,508420096.0,484659200.0,89751552.0,8667274.0,71712.0,14178934.0,44500.0,0.0,0.0,0.0,0.0,1784179902.0
2026-07-16 05:31:43.959895,0.0,0.0,0.0,12.608218,18.767031,6.158812,1012096.0,253706240.0,508420096.0,484659200.0,89751552.0,8732669.0,72383.0,14222428.0,45159.0,0.0,0.0,0.0,0.0,1784179903.0
2026-07-16 05:31:45.046520,0.0,0.0,0.0,12.727226,18.930411,6.203185,1015420.0,256724992.0,512692224.0,488275968.0,90415104.0,8760138.0,72690.0,14523682.0,45604.0,0.0,0.0,0.0,0.0,1784179905.0
2026-07-16 05:31:46.115855,0.0,0.0,0.0,12.731639,18.934825,6.203185,1015452.0,256786432.0,512745472.0,488316928.0,90419200.0,8760938.0,72697.0,14528130.0,45612.0,0.0,0.0,0.0,0.0,1784179906.0
2026-07-16 05:31:47.197348,0.0,0.0,0.0,12.731639,18.934825,6.203185,1015452.0,256786432.0,512745472.0,488316928.0,90419200.0,8760938.0,72697.0,14528130.0,45612.0,0.0,0.0,0.0,0.0,1784179907.0
2026-07-16 05:31:48.271116,0.0,0.0,0.0,12.743767,18.950274,6.206506,1015708.0,257265664.0,513257472.0,488787968.0,90468352.0,8886040.0,73217.0,14568258.0,45934.0,0.0,0.0,0.0,0.0,1784179908.0
2026-07-16 05:31:49.344408,0.0,0.0,0.0,12.743767,18.950274,6.206506,1015708.0,257265664.0,513257472.0,488787968.0,90468352.0,8886040.0,73217.0,14568258.0,45934.0,0.0,0.0,0.0,0.0,1784179909.0
2026-07-16 05:31:50.415232,0.0,0.0,0.0,12.744722,18.951693,6.206971,1015708.0,257265664.0,513257472.0,488779776.0,90468352.0,8932438.0,73310.0,14568258.0,45934.0,0.0,0.0,0.0,0.0,1784179910.0
2026-07-16 05:31:51.493669,0.0,0.0,0.0,12.745349,18.952626,6.207277,1015708.0,257265664.0,513257472.0,488779776.0,90468352.0,8945856.0,73335.0,14568324.0,45935.0,0.0,0.0,0.0,0.0,1784179911.0
2026-07-16 05:31:52.565140,0.0,0.0,0.0,12.745349,18.952626,6.207277,1015708.0,257265664.0,513257472.0,488779776.0,90468352.0,8945856.0,73335.0,14568324.0,45935.0,0.0,0.0,0.0,0.0,1784179912.0
2026-07-16 05:31:53.636215,0.0,0.0,0.0,12.749778,18.957055,6.207277,1015708.0,257265664.0,513437696.0,488960000.0,90468352.0,9006010.0,73994.0,14611686.0,46592.0,0.0,0.0,0.0,0.0,1784179913.0
2026-07-16 05:31:54.699660,0.0,0.0,0.0,12.749778,18.957055,6.207277,1015708.0,257265664.0,513437696.0,488960000.0,90468352.0,9006010.0,73994.0,14611686.0,46592.0,0.0,0.0,0.0,0.0,1784179914.0
2026-07-16 05:31:55.769372,0.0,0.0,0.0,12.860278,19.114517,6.254238,1017078.0,259407872.0,516505600.0,491360256.0,91136000.0,9040021.0,74322.0,14916263.0,47058.0,0.0,0.0,0.0,0.0,1784179915.0
2026-07-16 05:31:56.833486,0.0,0.0,0.0,12.865628,19.122469,6.25684,1017086.0,259420160.0,516567040.0,491421696.0,91140096.0,9041687.0,74337.0,14925225.0,47075.0,0.0,0.0,0.0,0.0,1784179916.0
2026-07-16 05:31:57.900564,0.0,0.0,0.0,12.865628,19.122469,6.25684,1017086.0,259420160.0,516567040.0,491421696.0,91140096.0,9041687.0,74337.0,14925225.0,47075.0,0.0,0.0,0.0,0.0,1784179917.0
2026-07-16 05:31:58.985376,0.0,0.0,0.0,12.873647,19.134387,6.26074,1017158.0,259526656.0,516706304.0,491507712.0,91189248.0,9042611.0,74351.0,14940303.0,47096.0,0.0,0.0,0.0,0.0,1784179919.0
2026-07-16 05:32:00.058433,0.0,0.0,0.0,12.873647,19.134387,6.26074,1017158.0,259526656.0,516706304.0,491507712.0,91189248.0,9042611.0,74351.0,14940303.0,47096.0,0.0,0.0,0.0,0.0,1784179920.0
2026-07-16 05:32:01.128083,0.0,0.0,0.0,12.874403,19.135511,6.261108,1017158.0,259526656.0,516706304.0,491507712.0,91189248.0,9043213.0,74355.0,14940509.0,47099.0,0.0,0.0,0.0,0.0,1784179921.0
2026-07-16 05:32:02.196418,0.0,0.0,0.0,12.874403,19.135511,6.261108,1017158.0,259526656.0,516706304.0,491507712.0,91189248.0,9043213.0,74355.0,14940509.0,47099.0,0.0,0.0,0.0,0.0,1784179922.0
2026-07-16 05:32:03.267162,0.0,0.0,0.0,12.875254,19.136775,6.261521,1017158.0,259526656.0,516706304.0,491507712.0,91189248.0,9050520.0,74379.0,14942035.0,47122.0,0.0,0.0,0.0,0.0,1784179923.0
2026-07-16 05:32:04.337876,0.0,0.0,0.0,12.878423,19.141487,6.263063,1017158.0,259526656.0,516706304.0,491507712.0,91189248.0,9099951.0,74920.0,14977741.0,47663.0,0.0,0.0,0.0,0.0,1784179924.0
2026-07-16 05:32:05.426359,0.0,0.0,0.0,13.004749,19.301166,6.296417,1017924.0,260382720.0,518930432.0,493084672.0,91852800.0,9125165.0,75229.0,15278613.0,48101.0,0.0,0.0,0.0,0.0,1784179925.0
2026-07-16 05:32:06.494300,0.0,0.0,0.0,13.007498,19.305246,6.297748,1017926.0,260382720.0,518672384.0,492814336.0,91856896.0,9125429.0,75233.0,15282921.0,48107.0,0.0,0.0,0.0,0.0,1784179926.0
2026-07-16 05:32:07.563858,0.0,0.0,0.0,13.011903,19.311784,6.299881,1017934.0,260382720.0,518696960.0,492822528.0,91873280.0,9125957.0,75241.0,15291537.0,48119.0,0.0,0.0,0.0,0.0,1784179927.0
2026-07-16 05:32:08.637421,0.0,0.0,0.0,13.017663,19.320333,6.302669,1017950.0,260386816.0,518746112.0,492838912.0,91906048.0,9127219.0,75255.0,15302513.0,48137.0,0.0,0.0,0.0,0.0,1784179928.0
2026-07-16 05:32:09.699053,0.0,0.0,0.0,13.017663,19.320333,6.302669,1017950.0,260386816.0,518746112.0,492838912.0,91906048.0,9127219.0,75255.0,15302513.0,48137.0,0.0,0.0,0.0,0.0,1784179929.0
2026-07-16 05:32:10.762009,0.0,0.0,0.0,13.018434,19.321476,6.303042,1017950.0,260386816.0,518746112.0,492834816.0,91906048.0,9127219.0,75255.0,15302513.0,48137.0,0.0,0.0,0.0,0.0,1784179930.0
2026-07-16 05:32:11.836888,0.0,0.0,0.0,13.019133,19.322514,6.303381,1017950.0,260386816.0,518746112.0,492830720.0,91906048.0,9127821.0,75259.0,15302719.0,48140.0,0.0,0.0,0.0,0.0,1784179931.0
2026-07-16 05:32:12.914357,0.0,0.0,0.0,13.019133,19.322514,6.303381,1017950.0,260386816.0,518746112.0,492830720.0,91906048.0,9127821.0,75259.0,15302719.0,48140.0,0.0,0.0,0.0,0.0,1784179932.0
2026-07-16 05:32:13.980398,0.0,0.0,0.0,13.022436,19.327416,6.30498,1017950.0,260386816.0,518746112.0,492830720.0,91906048.0,9164379.0,75659.0,15329119.0,48540.0,0.0,0.0,0.0,0.0,1784179934.0
2026-07-16 05:32:15.043993,0.0,0.0,0.0,13.135391,19.485809,6.350418,1019560.0,260337664.0,519815168.0,493240320.0,92581888.0,9183413.0,75943.0,15634589.0,48961.0,0.0,0.0,0.0,0.0,1784179935.0
2026-07-16 05:32:16.118699,0.0,0.0,0.0,13.135391,19.485809,6.350418,1019560.0,260337664.0,519815168.0,493240320.0,92581888.0,9183413.0,75943.0,15634589.0,48961.0,0.0,0.0,0.0,0.0,1784179936.0
2026-07-16 05:32:17.193098,0.0,0.0,0.0,13.13976,19.49229,6.35253,1019564.0,260341760.0,519827456.0,493232128.0,92585984.0,9183809.0,75949.0,15641051.0,48970.0,0.0,0.0,0.0,0.0,1784179937.0
2026-07-16 05:32:18.260605,0.0,0.0,0.0,13.145002,19.500068,6.355065,1019592.0,260378624.0,519892992.0,493289472.0,92602368.0,9184939.0,75961.0,15649873.0,48985.0,0.0,0.0,0.0,0.0,1784179938.0
2026-07-16 05:32:19.326383,0.0,0.0,0.0,13.145002,19.500068,6.355065,1019592.0,260378624.0,519892992.0,493289472.0,92602368.0,9184939.0,75961.0,15649873.0,48985.0,0.0,0.0,0.0,0.0,1784179939.0
2026-07-16 05:32:20.412647,0.0,0.0,0.0,13.150286,19.507906,6.357619,1019654.0,260476928.0,520024064.0,493375488.0,92639232.0,9185599.0,75971.0,15660643.0,49000.0,0.0,0.0,0.0,0.0,1784179940.0
2026-07-16 05:32:21.476911,0.0,0.0,0.0,13.151029,19.509007,6.357978,1019654.0,260476928.0,520007680.0,493359104.0,92639232.0,9186201.0,75975.0,15660849.0,49003.0,0.0,0.0,0.0,0.0,1784179941.0
2026-07-16 05:32:22.544204,0.0,0.0,0.0,13.1516,19.509855,6.358255,1019654.0,260476928.0,519999488.0,493350912.0,92639232.0,9186201.0,75975.0,15660849.0,49003.0,0.0,0.0,0.0,0.0,1784179942.0
2026-07-16 05:32:23.608488,0.0,0.0,0.0,13.1516,19.509855,6.358255,1019654.0,260476928.0,519999488.0,493350912.0,92639232.0,9186201.0,75975.0,15660849.0,49003.0,0.0,0.0,0.0,0.0,1784179943.0
2026-07-16 05:32:24.688786,0.0,0.0,0.0,13.390353,19.90744,6.517087,1029382.0,256425984.0,518017024.0,490119168.0,93888512.0,9241989.0,76753.0,16223398.0,49698.0,0.0,0.0,0.0,0.0,1784179944.0
2026-07-16 05:32:25.756413,0.0,0.0,0.0,13.425723,19.960538,6.534814,1033694.0,255463424.0,515411968.0,487510016.0,93892608.0,9254190.0,76817.0,16294666.0,49730.0,0.0,0.0,0.0,0.0,1784179945.0
2026-07-16 05:32:26.818882,0.0,0.0,0.0,13.455784,19.991176,6.535391,1036212.0,255217664.0,514621440.0,486715392.0,93896704.0,9261463.0,76855.0,16336758.0,49749.0,0.0,0.0,0.0,0.0,1784179946.0
2026-07-16 05:32:27.887510,0.0,0.0,0.0,13.455784,19.991176,6.535391,1036212.0,255217664.0,514621440.0,486715392.0,93896704.0,9261463.0,76855.0,16336758.0,49749.0,0.0,0.0,0.0,0.0,1784179947.0
2026-07-16 05:32:28.954190,0.0,0.0,0.0,13.48026,20.027816,6.547555,1038714.0,254652416.0,512978944.0,485072896.0,93896704.0,9270624.0,76903.0,16390695.0,49773.0,0.0,0.0,0.0,0.0,1784179948.0
2026-07-16 05:32:30.015519,0.0,0.0,0.0,13.490045,20.066803,6.576757,1041286.0,254148608.0,511713280.0,483803136.0,93900800.0,9280375.0,76956.0,16446691.0,49802.0,0.0,0.0,0.0,0.0,1784179950.0
2026-07-16 05:32:31.081288,0.0,0.0,0.0,13.490045,20.066803,6.576757,1041286.0,254148608.0,511713280.0,483803136.0,93900800.0,9280375.0,76956.0,16446691.0,49802.0,0.0,0.0,0.0,0.0,1784179951.0
2026-07-16 05:32:32.151408,0.0,0.0,0.0,13.525864,20.120803,6.594938,1045528.0,252727296.0,508715008.0,480800768.0,93904896.0,9293347.0,77024.0,16522910.0,49836.0,0.0,0.0,0.0,0.0,1784179952.0
2026-07-16 05:32:33.222481,0.0,0.0,0.0,13.542598,20.165341,6.622742,1049248.0,250859520.0,505446400.0,477528064.0,93908992.0,9303667.0,77078.0,16582366.0,49863.0,0.0,0.0,0.0,0.0,1784179953.0
2026-07-16 05:32:34.282595,0.0,0.0,0.0,13.560381,20.211197,6.650816,1052034.0,250109952.0,503767040.0,475844608.0,93913088.0,9315121.0,77138.0,16649287.0,49893.0,0.0,0.0,0.0,0.0,1784179954.0
2026-07-16 05:32:35.347016,0.0,0.0,0.0,13.560381,20.211197,6.650816,1052034.0,250109952.0,503767040.0,475844608.0,93913088.0,9315121.0,77138.0,16649287.0,49893.0,0.0,0.0,0.0,0.0,1784179955.0
2026-07-16 05:32:36.418159,0.0,0.0,0.0,13.595777,20.302515,6.706738,1057672.0,249716736.0,501886976.0,473874432.0,94003200.0,9343510.0,77347.0,16727172.0,50029.0,0.0,0.0,0.0,0.0,1784179956.0
2026-07-16 05:32:37.486213,0.0,0.0,0.0,13.623559,20.334672,6.711113,1059992.0,248877056.0,500273152.0,472260608.0,94007296.0,9351506.0,77389.0,16774862.0,50050.0,0.0,0.0,0.0,0.0,1784179957.0
2026-07-16 05:32:38.550843,0.0,0.0,0.0,13.636648,20.368664,6.732016,1062212.0,248020992.0,498782208.0,470765568.0,94007296.0,9359533.0,77431.0,16821335.0,50071.0,0.0,0.0,0.0,0.0,1784179958.0
2026-07-16 05:32:39.614306,0.0,0.0,0.0,13.657992,20.405405,6.747412,1065748.0,246226944.0,495333376.0,467312640.0,94011392.0,9367916.0,77475.0,16870297.0,50093.0,0.0,0.0,0.0,0.0,1784179959.0
2026-07-16 05:32:40.677253,0.0,0.0,0.0,13.66594,20.441329,6.775388,1068090.0,245342208.0,493604864.0,465580032.0,94015488.0,9377098.0,77523.0,16923537.0,50117.0,0.0,0.0,0.0,0.0,1784179960.0
2026-07-16 05:32:41.741153,0.0,0.0,0.0,13.66594,20.441329,6.775388,1068090.0,245342208.0,493604864.0,465580032.0,94015488.0,9377098.0,77523.0,16923537.0,50117.0,0.0,0.0,0.0,0.0,1784179961.0
2026-07-16 05:32:42.804295,0.0,0.0,0.0,13.67223,20.474764,6.802534,1070394.0,244686848.0,492408832.0,464384000.0,94019584.0,9385714.0,77570.0,16972781.0,50143.0,0.0,0.0,0.0,0.0,1784179962.0
2026-07-16 05:32:43.862853,0.0,0.0,0.0,13.703751,20.51724,6.813489,1072936.0,243769344.0,490471424.0,462442496.0,94019584.0,9396757.0,77628.0,17037832.0,50172.0,0.0,0.0,0.0,0.0,1784179963.0
2026-07-16 05:32:44.927140,0.0,0.0,0.0,13.703751,20.51724,6.813489,1072936.0,243769344.0,490471424.0,462442496.0,94019584.0,9396757.0,77628.0,17037832.0,50172.0,0.0,0.0,0.0,0.0,1784179964.0
2026-07-16 05:32:45.997356,0.0,0.0,0.0,13.719363,20.569451,6.850087,1076970.0,241922048.0,487149568.0,459112448.0,94027776.0,9409757.0,77696.0,17113392.0,50206.0,0.0,0.0,0.0,0.0,1784179966.0
2026-07-16 05:32:47.065267,0.0,0.0,0.0,13.73624,20.599561,6.86332,1079316.0,241172480.0,485470208.0,457424896.0,94035968.0,9418232.0,77745.0,17159579.0,50235.0,0.0,0.0,0.0,0.0,1784179967.0
2026-07-16 05:32:48.139318,0.0,0.0,0.0,13.796344,20.708857,6.912513,1088662.0,250687488.0,493469696.0,465408000.0,94052352.0,9463678.0,78066.0,17251804.0,50542.0,0.0,0.0,0.0,0.0,1784179968.0
2026-07-16 05:32:49.207070,0.0,0.0,0.0,13.796344,20.708857,6.912513,1088662.0,250687488.0,493469696.0,465408000.0,94052352.0,9463678.0,78066.0,17251804.0,50542.0,0.0,0.0,0.0,0.0,1784179969.0
2026-07-16 05:32:50.271700,0.0,0.0,0.0,13.799744,20.71873,6.918985,1091168.0,248750080.0,490033152.0,461971456.0,94052352.0,9463678.0,78066.0,17251804.0,50542.0,0.0,0.0,0.0,0.0,1784179970.0
2026-07-16 05:32:51.334897,0.0,0.0,0.0,13.805075,20.72406,6.918985,1092426.0,247783424.0,488337408.0,460275712.0,94052352.0,9463678.0,78066.0,17251804.0,50542.0,0.0,0.0,0.0,0.0,1784179971.0
2026-07-16 05:32:52.400701,0.0,0.0,0.0,13.805075,20.72406,6.918985,1092426.0,247783424.0,488337408.0,460275712.0,94052352.0,9463678.0,78066.0,17251804.0,50542.0,0.0,0.0,0.0,0.0,1784179972.0
2026-07-16 05:32:53.475616,0.0,0.0,0.0,13.818873,20.737858,6.918985,1095240.0,246386688.0,485220352.0,457158656.0,94052352.0,9465184.0,78077.0,17256158.0,50553.0,0.0,0.0,0.0,0.0,1784179973.0
2026-07-16 05:32:54.539341,0.0,0.0,0.0,13.818873,20.737858,6.918985,1095240.0,246386688.0,485220352.0,457158656.0,94052352.0,9465184.0,78077.0,17256158.0,50553.0,0.0,0.0,0.0,0.0,1784179974.0
2026-07-16 05:32:55.605840,0.0,0.0,0.0,13.828514,20.747543,6.919029,1097748.0,244449280.0,481705984.0,453640192.0,94056448.0,9465184.0,78077.0,17256158.0,50553.0,0.0,0.0,0.0,0.0,1784179975.0
2026-07-16 05:32:56.672241,0.0,0.0,0.0,13.832118,20.752943,6.920825,1099002.0,243486720.0,479952896.0,451887104.0,94056448.0,9465184.0,78077.0,17256158.0,50553.0,0.0,0.0,0.0,0.0,1784179976.0
2026-07-16 05:32:57.740341,0.0,0.0,0.0,13.837947,20.761683,6.923735,1100520.0,242987008.0,478867456.0,450801664.0,94056448.0,9465818.0,78082.0,17260196.0,50560.0,0.0,0.0,0.0,0.0,1784179977.0
2026-07-16 05:32:58.826889,0.0,0.0,0.0,13.868127,20.826019,6.957892,1105498.0,243187712.0,477327360.0,449249280.0,94068736.0,9487280.0,78204.0,17333543.0,50656.0,0.0,0.0,0.0,0.0,1784179978.0
2026-07-16 05:32:59.895177,0.0,0.0,0.0,13.868127,20.826019,6.957892,1105498.0,243187712.0,477327360.0,449249280.0,94068736.0,9487280.0,78204.0,17333543.0,50656.0,0.0,0.0,0.0,0.0,1784179979.0
2026-07-16 05:33:00.962992,0.0,0.0,0.0,13.8944,20.865408,6.971008,1107854.0,242245632.0,475697152.0,447614976.0,94072832.0,9496825.0,78254.0,17389314.0,50681.0,0.0,0.0,0.0,0.0,1784179980.0
2026-07-16 05:33:02.028267,0.0,0.0,0.0,13.90241,20.901226,6.998816,1110220.0,241311744.0,473817088.0,445730816.0,94076928.0,9506370.0,78304.0,17445081.0,50706.0,0.0,0.0,0.0,0.0,1784179982.0
2026-07-16 05:33:03.092791,0.0,0.0,0.0,13.90241,20.901226,6.998816,1110220.0,241311744.0,473817088.0,445730816.0,94076928.0,9506370.0,78304.0,17445081.0,50706.0,0.0,0.0,0.0,0.0,1784179983.0
2026-07-16 05:33:04.153978,0.0,0.0,0.0,13.93227,20.960221,7.027951,1114378.0,239648768.0,470614016.0,442523648.0,94081024.0,9520713.0,78381.0,17527781.0,50747.0,0.0,0.0,0.0,0.0,1784179984.0
2026-07-16 05:33:05.225430,0.0,0.0,0.0,13.952316,21.018703,7.066387,1118584.0,237789184.0,467341312.0,439246848.0,94085120.0,9534827.0,78455.0,17610788.0,50784.0,0.0,0.0,0.0,0.0,1784179985.0
2026-07-16 05:33:06.296032,0.0,0.0,0.0,13.974789,21.052435,7.077646,1120726.0,236855296.0,465735680.0,437637120.0,94089216.0,9542463.0,78495.0,17655397.0,50804.0,0.0,0.0,0.0,0.0,1784179986.0
2026-07-16 05:33:07.360239,0.0,0.0,0.0,14.003818,21.086428,7.082609,1123020.0,236044288.0,463814656.0,435716096.0,94089216.0,9550846.0,78539.0,17704365.0,50826.0,0.0,0.0,0.0,0.0,1784179987.0
2026-07-16 05:33:08.442000,0.0,0.0,0.0,14.003818,21.086428,7.082609,1123020.0,236044288.0,463814656.0,435716096.0,94089216.0,9550846.0,78539.0,17704365.0,50826.0,0.0,0.0,0.0,0.0,1784179988.0
2026-07-16 05:33:09.510956,0.0,0.0,0.0,14.011856,21.112716,7.100859,1126024.0,233791488.0,459976704.0,431874048.0,94093312.0,9555773.0,78568.0,17731915.0,50843.0,0.0,0.0,0.0,0.0,1784179989.0
2026-07-16 05:33:10.573143,0.0,0.0,0.0,14.011856,21.112716,7.100859,1126024.0,233791488.0,459976704.0,431874048.0,94093312.0,9555773.0,78568.0,17731915.0,50843.0,0.0,0.0,0.0,0.0,1784179990.0
2026-07-16 05:33:11.635738,0.0,0.0,0.0,14.021935,21.123091,7.101156,1128522.0,231776256.0,456384512.0,428281856.0,94093312.0,9555773.0,78568.0,17731915.0,50843.0,0.0,0.0,0.0,0.0,1784179991.0
2026-07-16 05:33:12.702310,0.0,0.0,0.0,14.027109,21.128265,7.101156,1129770.0,230764544.0,454582272.0,426479616.0,94093312.0,9555773.0,78568.0,17731915.0,50843.0,0.0,0.0,0.0,0.0,1784179992.0
